Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
2003-03-06,54.74654827523291,55.17595482830505,54.48229459934415,54.66727066040039,41217700,6,3,10,3,2003
2003-03-07,53.91414384114614,55.4864451927287,53.795229954709214,55.0438232421875,63538000,7,4,10,3,2003
2003-03-10,54.56816076476793,54.73992636562872,53.57721351707765,53.72255325317383,41014100,10,0,11,3,2003
2003-03-11,53.8282721349227,54.17179839485188,53.1676404471806,53.194061279296875,48102700,11,1,11,3,2003
2003-03-12,53.10157816202074,53.57723382766325,52.44094641312176,53.55080795288086,62459800,12,2,11,3,2003
2003-03-13,54.290712293589486,55.433607330939715,53.86130068856588,55.40057373046875,72117800,13,3,11,3,2003
2003-03-14,55.62517390752681,56.00173368544847,55.063638103990115,55.57892990112305,63951800,14,4,11,3,2003
2003-03-17,55.13631589566055,57.44191890072669,54.977765713822095,57.329612731933594,88217500,17,0,12,3,2003
2003-03-18,57.574031166395685,57.7061554386811,56.999279997496515,57.66651916503906,50792300,18,1,12,3,2003
2003-03-19,57.65992785230675,58.24128691236992,57.26354988240327,58.10915756225586,49630800,19,2,12,3,2003
2003-03-20,57.69295487322019,58.525347003063715,57.045533732012004,58.23467254638672,67321600,20,3,12,3,2003
2003-03-21,58.90062039061221,59.61697541662466,58.323551699687165,59.477684020996094,71165300,21,4,12,3,2003
2003-03-24,58.38325471770331,58.462851981821984,57.2755526932303,57.501075744628906,65398900,24,0,13,3,2003
2003-03-25,57.53422055258496,58.54243202602756,57.33523504163161,58.05158996582031,61040100,25,1,13,3,2003
2003-03-26,58.07812924559237,58.27048547129996,57.57402850981494,57.75975036621094,45740800,26,2,13,3,2003
2003-03-27,57.30869628936839,58.14444951244628,57.03674287577595,57.80616760253906,53120200,27,3,13,3,2003
2003-03-28,57.35513476270981,57.89240223668652,57.20920901408883,57.51432418823242,32583000,28,4,13,3,2003
2003-03-31,56.612255976499135,57.43474077707377,55.98212743083681,56.207645416259766,61119500,31,0,14,3,2003
2003-04-01,56.54592333052684,57.302079554384996,56.320405361552965,57.06992721557617,53574000,1,1,14,4,2003
2003-04-02,58.064876253419406,58.88072670995193,58.03834383183125,58.449588775634766,50431200,2,2,14,4,2003
2003-04-03,58.947033797570924,59.026625966016844,58.13781301477275,58.17097473144531,48755500,3,3,14,4,2003
2003-04-04,58.655191034141495,58.761315627958155,58.11792357544486,58.515899658203125,36250100,4,4,14,4,2003
2003-04-07,59.92208640291091,60.26036837448161,58.35008000548512,58.40314483642578,69776200,7,0,15,4,2003
2003-04-08,58.56898416750656,58.80113653875205,58.17763726122802,58.49602127075195,39712700,8,1,15,4,2003
2003-04-09,58.608761548247806,59.09959855644494,57.554119597866624,57.72657775878906,55647300,9,2,15,4,2003
2003-04-10,57.766372212825075,58.124552201265914,56.851026727169845,58.044960021972656,41812400,10,3,15,4,2003
2003-04-11,58.47609705456005,58.83427194676783,57.61381142084828,57.80616760253906,47730100,11,4,15,4,2003
2003-04-14,58.01845899477096,59.0333003140789,57.70670929578499,59.0001335144043,36711700,14,0,16,4,2003
2003-04-15,58.92716366977806,59.550662994384766,58.648580803246674,59.550662994384766,49709800,15,1,16,4,2003
2003-04-16,59.636881159034104,59.73637140277646,58.38988279168844,58.53580856323242,51788000,16,2,16,4,2003
2003-04-17,58.56898698844842,59.51086526031925,58.4960240881796,59.40473556518555,37403100,17,3,16,4,2003
2003-04-21,59.60370024327707,59.8026908046791,59.07306211989844,59.46440887451172,32052700,21,0,17,4,2003
2003-04-22,59.099604458637316,60.73131013036267,58.96031306647624,60.585384368896484,59763600,22,1,17,4,2003
2003-04-23,60.77113806359623,61.25534096486461,60.51908252434773,61.142581939697266,44227100,23,2,17,4,2003
2003-04-24,60.71142996817239,61.07624447930978,60.33335177505842,60.598670959472656,49692400,24,3,17,4,2003
2003-04-25,60.558885271317315,60.671644299415675,59.709862723020684,59.849159240722656,43917200,25,4,17,4,2003
2003-04-28,59.98841787295051,61.149184441324685,59.89555695232382,60.88386535644531,46432900,28,0,18,4,2003
2003-04-29,61.116005524731165,61.553782686951884,60.625168604500956,61.096107482910156,52017100,29,1,18,4,2003
2003-04-30,60.96343994140625,61.401211967288184,60.6317924737077,60.96343994140625,48709100,30,2,18,4,2003
2003-05-01,60.970108010337576,61.50738069075919,60.028229817782005,60.956844329833984,50240400,1,3,18,5,2003
2003-05-02,60.73130654309697,61.9982027968651,60.68487608178582,61.82574462890625,50201500,2,4,18,5,2003
2003-05-05,61.99821140951795,62.20383132952575,61.354814170155095,61.70635986328125,35437800,5,0,19,5,2003
2003-05-06,61.71302347221288,62.60183715062206,61.68649104084403,62.29009246826172,44401000,6,1,19,5,2003
2003-05-07,61.965042701667166,62.44261610415683,61.666561855381765,61.94514465332031,41413100,7,2,19,5,2003
2003-05-08,61.368078112002905,61.90535073901524,61.20888865907477,61.32164764404297,40570700,8,3,19,5,2003
2003-05-09,61.57368011609208,62.217077118114034,61.427754396803856,62.17064666748047,33608100,9,4,19,5,2003
2003-05-12,62.018080652384015,63.09262034216592,61.8721549470451,62.93342590332031,35662300,12,0,20,5,2003
2003-05-13,62.701293004655554,63.132435886850665,62.52220553141115,62.82068634033203,39253600,13,1,20,5,2003
2003-05-14,63.07274144778827,63.17223674511603,62.29005792884719,62.68803405761719,32195100,14,2,20,5,2003
2003-05-15,62.940099441878864,63.23195103419535,62.51559079516884,63.08602523803711,43879200,15,3,20,5,2003
2003-05-16,62.94009397181777,63.31153774027167,62.522219732307136,62.92683029174805,38905000,16,4,20,5,2003
2003-05-19,62.4492737163094,62.628361278625626,61.24207608206999,61.45433044433594,41606000,19,0,21,5,2003
2003-05-20,61.5670566212203,61.70634799771934,60.75120134682253,61.328269958496094,55404600,20,1,21,5,2003
2003-05-21,61.09615025916031,61.60688557880103,60.963493180447784,61.45433044433594,49333800,21,2,21,5,2003
2003-05-22,61.653280798589755,62.38290949581258,61.474193338706144,62.06452560424805,38421800,22,3,21,5,2003
2003-05-23,62.03797643248789,62.33646219904729,61.77929180445975,62.19053649902344,26155900,23,4,21,5,2003
2003-05-27,61.885465768639015,63.570231710976074,61.73290559279111,63.278385162353516,43719200,27,1,22,5,2003
2003-05-28,63.57688242442515,63.98812751936283,63.298299486182124,63.457489013671875,37727100,28,2,22,5,2003
2003-05-29,63.59673732438808,64.22023638637064,63.06610423934242,63.291622161865234,50844200,29,3,22,5,2003
2003-05-30,63.6099856116688,64.39930314728531,63.384462701107815,64.30644226074219,52529500,30,4,22,5,2003
2003-06-02,64.69117066485732,65.30140094583248,64.12073647073792,64.57177734375,50305500,2,0,23,6,2003
2003-06-03,64.43914386075492,64.89681420821812,64.24015323278527,64.83712005615234,38254500,3,1,23,6,2003
2003-06-04,64.77741884502956,65.89838441617958,64.71771963892756,65.7723617553711,49360700,4,2,23,6,2003
2003-06-05,65.38764823349621,66.09737396240234,65.18202326082196,66.09737396240234,46262400,5,3,23,6,2003
2003-06-06,66.59485565200768,67.25815101694691,65.75246770463131,65.83869934082031,60356800,6,4,23,6,2003
2003-06-09,65.51366586123153,65.73255449571676,64.8503706492454,65.16875457763672,37808500,9,0,24,6,2003
2003-06-10,65.30805027883638,65.83868850769313,65.12896278640841,65.8320541381836,29965900,10,1,24,6,2003
2003-06-11,65.77232474822395,66.5881746417586,65.47383900674127,66.52848052978516,37610200,11,2,24,6,2003
2003-06-12,66.82699178306403,66.92648707574251,66.07747002456232,66.734130859375,36442000,12,3,24,6,2003
2003-06-13,66.73412057225461,66.82698148162906,65.63304827461472,66.03765869140625,48628300,13,4,24,6,2003
2003-06-16,66.30299047251275,67.45712275382871,66.19686586737177,67.43059539794922,36326300,16,0,25,6,2003
2003-06-17,67.70254381031252,67.77550669033363,67.14537824710516,67.43059539794922,36801800,17,1,25,6,2003
2003-06-18,67.18518114193553,67.74898113145099,66.99282489882245,67.37090301513672,35521000,18,2,25,6,2003
2003-06-19,67.41733657634046,67.47703578720338,66.2234029644995,66.3427963256836,43551700,19,3,25,6,2003
2003-06-20,66.82877025919461,66.90199673157483,66.183048682109,66.19636535644531,41545000,20,4,25,6,2003
2003-06-23,66.20301831186947,66.34281799764524,65.18451111919812,65.5173568725586,34237500,23,0,26,6,2003
2003-06-24,65.38418851554782,65.96333659173216,65.25104723224864,65.58389282226562,36213600,24,1,26,6,2003
2003-06-25,65.59055696161111,66.19633842689417,64.92486572265625,64.92486572265625,47743400,25,2,26,6,2003
2003-06-26,65.09129385544581,65.89012645481142,64.54542719801566,65.77030181884766,33477300,26,3,26,6,2003
2003-06-27,65.73702235429701,66.02992818038985,64.95816467544694,65.01142120361328,54208800,27,4,26,6,2003
2003-06-30,65.38420032749666,65.68375938110037,64.8849318522761,64.99143981933594,33349000,30,0,27,6,2003
2003-07-01,64.73847688850167,65.80358191923202,64.19261024282602,65.59056091308594,51322800,1,1,27,7,2003
2003-07-02,65.7503319094103,66.42933992543449,65.61719567194223,66.41602325439453,34662100,2,2,27,7,2003
2003-07-03,65.95001833641538,66.46925659174464,65.1711609534215,65.73033905029297,30792800,3,3,27,7,2003
2003-07-07,66.33615277026014,67.16826706723073,66.33615277026014,67.03512573242188,31391100,7,0,28,7,2003
2003-07-08,66.90197069181146,67.42786738929519,66.68229136017499,67.33467102050781,30952500,8,1,28,7,2003
2003-07-09,67.18157862249008,67.50111274702414,66.5891136496951,66.95524597167969,36528500,9,2,28,7,2003
2003-07-10,66.46260291196198,66.59574419112487,65.6571172186034,66.10313415527344,49777700,10,3,28,7,2003
2003-07-11,66.16303778930298,66.86866872759143,66.16303778930298,66.72887420654297,39976300,11,4,28,7,2003
2003-07-14,67.36795486091684,67.8339417997582,66.86868640568626,67.05508422851562,42114900,14,0,29,7,2003
2003-07-15,67.48780160666534,67.541058144924,66.53586257028981,66.90865325927734,42573600,15,1,29,7,2003
2003-07-16,67.10833395269393,67.1482788816884,66.05654562716896,66.515869140625,39894200,16,2,29,7,2003
2003-07-17,66.00329515982837,66.48924697756586,65.34426217743427,65.57059478759766,52253500,17,3,29,7,2003
2003-07-18,65.91675041569161,66.43599389688144,65.54396491221112,66.2429428100586,35698100,18,4,29,7,2003
2003-07-21,66.20295994042729,66.22958818667666,65.1378554845457,65.42410278320312,34786000,21,0,30,7,2003
2003-07-22,65.6970498218863,66.176348179351,65.18446488116786,66.0165786743164,49968300,22,1,30,7,2003
2003-07-23,66.04323197829696,66.2029964651178,65.42413887819205,66.06320190429688,37275400,23,2,30,7,2003
2003-07-24,66.5624635246611,66.79545443540312,65.48404700099205,65.56392669677734,40896200,24,3,30,7,2003
2003-07-25,65.6771090774018,66.76218411728557,65.26437862428915,66.72224426269531,43241100,25,4,30,7,2003
2003-07-28,66.8154485597543,67.22152072561116,66.34946152609078,66.47594451904297,34382800,28,0,31,7,2003
2003-07-29,66.66231064625377,66.74219541178016,65.69040218704099,66.1697006225586,53472100,29,1,31,7,2003
2003-07-30,66.30284943549024,66.40270414169315,65.85683750378145,66.00994873046875,28363300,30,2,31,7,2003
2003-07-31,66.55583126255166,67.17492449426946,66.01661775181516,66.16307067871094,54937200,31,3,31,7,2003
2003-08-01,66.02990251667119,66.25623505517682,65.39749291784292,65.57723236083984,49321000,1,4,31,8,2003
2003-08-04,65.44409109217175,65.90341958114152,64.57203736738109,65.57723236083984,55214100,4,0,32,8,2003
2003-08-05,65.51068052105684,65.74367145051285,64.1326947122284,64.18595123291016,61415600,5,1,32,8,2003
2003-08-06,64.36568003280168,65.27767367364193,64.1859405750512,64.55873107910156,50096900,6,2,32,8,2003
2003-08-07,64.68523732578021,65.2843606497698,64.41230647079884,65.23776245117188,43427400,7,3,32,8,2003
2003-08-08,65.4507310294525,65.60384217568173,65.0779457395986,65.42410278320312,27357300,8,4,32,8,2003
2003-08-11,65.41081390191833,65.93005218694886,65.13121975866923,65.6704330444336,34631400,11,0,33,8,2003
2003-08-12,65.71035581699013,66.29616204914888,65.51730482394689,66.26953887939453,43285600,12,1,33,8,2003
2003-08-13,66.44929200797033,66.46926193034535,65.59054979410044,65.9300537109375,36152000,13,2,33,8,2003
2003-08-14,65.97000768071621,66.40270804716381,65.5373073142686,66.10980224609375,35525100,14,3,33,8,2003
2003-08-15,66.14308096763978,66.4293283994699,65.98331649463398,66.316162109375,12567000,15,4,33,8,2003
2003-08-18,66.52253199805367,66.9685439513829,66.3960490254773,66.88866424560547,22873800,18,0,34,8,2003
2003-08-19,67.02845814939906,67.1948809732251,66.56912953041629,67.1416244506836,37437700,19,1,34,8,2003
2003-08-20,66.76218252142063,67.16159629424116,66.67564447893638,66.86869049072266,21295300,20,2,34,8,2003
2003-08-21,67.26810864772133,67.58097929600508,66.83540828212499,67.08171081542969,46494200,21,3,34,8,2003
2003-08-22,67.73409435214494,67.78069254314096,66.38940006995844,66.41602325439453,52040300,22,4,34,8,2003
2003-08-25,66.37609954609903,67.1216758622321,66.08985199496807,66.52255249023438,23473000,25,0,35,8,2003
2003-08-26,66.23629235358017,66.8287572758642,65.79028034760404,66.64236450195312,45065800,26,1,35,8,2003
2003-08-27,66.60245133460651,66.80881412001699,66.28291710926442,66.66236114501953,18919500,27,2,35,8,2003
2003-08-28,66.83540870490057,67.23482247612311,66.3427985563535,67.07505798339844,27402400,28,3,35,8,2003
2003-08-29,66.97524563898747,67.55439927486302,66.88870754210602,67.52777099609375,28706600,29,4,35,8,2003
2003-09-02,67.6608554365858,68.48631113026943,67.26810005321458,68.43305969238281,49419100,2,1,36,9,2003
2003-09-03,68.58613741908489,69.03214913441312,68.4197146824264,68.80581665039062,44912400,3,2,36,9,2003
2003-09-04,68.6327588698385,68.93232294475958,68.40642630901957,68.83912658691406,28381000,4,3,36,9,2003
2003-09-05,68.52625989213126,68.9323319668148,68.1667860024694,68.45303344726562,31637300,5,4,36,9,2003
2003-09-08,68.59286341980314,69.15204192879114,68.51963693712749,69.01890563964844,32632800,8,0,37,9,2003
2003-09-09,68.81251550943577,68.87242529208396,68.35318686051217,68.56620788574219,35053200,9,1,37,9,2003
2003-09-10,68.25332995613984,68.43306945596673,67.6009553092688,67.87388610839844,45904900,10,2,37,9,2003
2003-09-11,67.96707247732785,68.40643111991646,67.79399133823345,68.0735855102539,38396300,11,3,37,9,2003
2003-09-12,67.84060440117668,68.32655621735681,67.46781381089387,68.2000732421875,42524800,12,4,37,9,2003
2003-09-15,68.24664316324512,68.31986958392615,67.8671994737251,67.96039581298828,21312800,15,0,38,9,2003
2003-09-16,68.05362638189898,68.99224850905777,68.0136814488046,68.95230865478516,37892600,16,1,38,9,2003
2003-09-17,68.88577183419397,69.09213461345277,68.59952423127497,68.81919860839844,31885800,17,2,38,9,2003
2003-09-18,68.83248197455312,69.69787762403409,68.67937073967315,69.63130950927734,30243600,18,3,38,9,2003
2003-09-19,69.67808477746699,69.89860742349391,69.09671338125526,69.27713775634766,34331600,19,4,38,9,2003
2003-09-22,68.72919569030024,68.80270326042245,68.1812334119562,68.52872467041016,36677400,22,0,39,9,2003
2003-09-23,68.5554390623154,69.02321489698313,68.40174514822299,68.7893295288086,32489200,23,1,39,9,2003
2003-09-24,68.90960652998858,68.97643018516456,67.53969865644957,67.5664291381836,41694700,24,2,39,9,2003
2003-09-25,67.76690955162911,68.08098126094664,66.95832644765139,67.01178741455078,52673100,25,3,39,9,2003
2003-09-26,67.11867367251915,67.26568870418986,66.72440562410084,66.79122924804688,42914700,26,4,39,9,2003
2003-09-29,67.02511258164049,67.48619910754985,66.68430550728691,67.44610595703125,36771600,29,0,40,9,2003
2003-09-30,67.14540414176071,67.33251232813589,66.32345878210891,66.79122924804688,70764500,30,1,40,9,2003
2003-10-01,66.98503096824922,68.28143087233427,66.95830049516003,68.21460723876953,65797600,1,2,40,10,2003
2003-10-02,68.11437467547887,68.53536818902107,67.91389866046819,68.46186065673828,44591500,2,3,40,10,2003
2003-10-03,69.27715806848052,69.6847891039931,68.88289482663822,69.09004974365234,48806900,3,4,40,10,2003
2003-10-06,69.15015901387322,69.49096110219809,68.96304568706816,69.40409088134766,20226500,6,0,41,10,2003
2003-10-07,69.00317039373462,69.70482651946652,68.76928501849066,69.67141723632812,42602900,7,1,41,10,2003
2003-10-08,69.71821868158833,69.7583118746966,69.1034325950985,69.49769592285156,30920800,8,2,41,10,2003
2003-10-09,70.08570802461058,70.31291454065175,69.38405208900717,69.68476104736328,40066500,9,3,41,10,2003
2003-10-10,69.67807164651842,69.89859425098749,69.4375075578359,69.87854766845703,22682800,10,4,41,10,2003
2003-10-13,69.97208397440347,70.35966813238943,69.83843672600901,70.09905242919922,23825600,13,0,42,10,2003
2003-10-14,70.03224946972396,70.4532430148751,69.73821931851651,70.34632110595703,38484400,14,1,42,10,2003
2003-10-15,70.74060197680734,70.76064856375042,69.92534011900096,70.15922546386719,39021700,15,2,42,10,2003
2003-10-16,69.9520732365102,70.65373439586243,69.93202664881184,70.43989562988281,32772200,16,3,42,10,2003
2003-10-17,70.47999530406801,70.58691214775719,69.48430893613296,69.67141723632812,32790300,17,4,42,10,2003
2003-10-20,69.79834361538695,70.19261169433594,69.457541577377,70.19261169433594,27657000,20,0,43,10,2003
2003-10-21,70.04562669495778,70.35301959941116,69.71150330772781,70.07235717773438,26729100,21,1,43,10,2003
2003-10-22,69.51773961390666,69.62466158882073,68.9564145405689,69.19029998779297,33914500,22,2,43,10,2003
2003-10-23,68.75590059559008,69.46424044594072,68.72248622221531,69.06329345703125,45830500,23,3,43,10,2003
2003-10-24,68.71584050485747,69.21702575683594,68.2814789334788,69.21702575683594,51723600,24,4,43,10,2003
2003-10-27,69.32388135351745,69.61791140625913,69.00980472414622,69.25037384033203,32460200,27,0,44,10,2003
2003-10-28,69.48427204868845,70.26611921586344,69.3773501634426,70.19261169433594,34956200,28,1,44,10,2003
2003-10-29,70.01221023109744,70.45325553629411,69.41079223065562,70.28619384765625,30955400,29,2,44,10,2003
2003-10-30,70.69382811900795,70.81411274444837,70.03226522824484,70.43321228027344,39123100,30,3,44,10,2003
2003-10-31,70.43321007042933,70.66041152340034,70.31292544876284,70.36638641357422,25761600,31,4,44,10,2003
2003-11-03,70.66710631002552,71.24179902452576,70.64037582350004,70.82748413085938,37589300,3,0,45,11,2003
2003-11-04,70.8274839021538,71.01459220890895,70.5535053382106,70.67378997802734,31421600,4,1,45,11,2003
2003-11-05,70.49331812618367,70.81407867246459,70.0990551592442,70.72720336914062,33558800,5,2,45,11,2003
2003-11-06,70.56681838547217,71.12814800913704,70.23269518753119,71.1014175415039,28392300,6,3,45,11,2003
2003-11-07,71.26179455221211,71.31525548695564,70.5467711195423,70.57350158691406,31723200,7,4,45,11,2003
2003-11-10,70.66041039874327,70.72723405453479,70.17259312297885,70.28619384765625,25530800,10,0,46,11,2003
2003-11-11,70.22601502851141,70.38639784283441,70.03222804992355,70.26611328125,26558600,11,1,46,11,2003
2003-11-12,70.31957924561094,71.14820345224493,70.27280219600216,71.05464935302734,28000000,12,2,46,11,2003
2003-11-13,70.84083695525773,71.19500690482916,70.68713796479119,71.07472229003906,29714800,13,3,46,11,2003
2003-11-14,71.10145065527786,71.46898328519309,70.35969640252961,70.47329711914062,49158500,14,4,46,11,2003
2003-11-17,70.10577030361499,70.25946420393738,69.52439378482431,70.11913299560547,44382100,17,0,47,11,2003
2003-11-18,70.32625497303714,70.46658611574436,69.2971548282017,69.39070892333984,41155000,18,1,47,11,2003
2003-11-19,69.51769088227584,70.17257477375254,69.44418335063101,69.9787826538086,29827000,19,2,47,11,2003
2003-11-20,69.49763149127097,70.3262556699846,69.33056987710926,69.35061645507812,53578700,20,3,47,11,2003
2003-11-21,69.65805470873757,69.71819958024214,69.24374489794269,69.63800811767578,30016000,21,4,47,11,2003
2003-11-24,69.95873233542922,70.68711862132855,69.95204844245939,70.56015014648438,28906400,24,0,48,11,2003
2003-11-25,70.65374361592228,71.11483048810949,70.46663021024393,70.82748413085938,37580000,25,1,48,11,2003
2003-11-26,71.11483781569207,71.13488440807201,70.42654428627692,71.08142852783203,33053600,26,2,48,11,2003
2003-11-28,71.02124884831073,71.27518582286645,70.96778789594984,71.13484954833984,10507500,28,4,48,11,2003
2003-12-01,71.40215818056035,71.95680415975964,71.36874890487607,71.9033432006836,38699000,1,0,49,12,2003
2003-12-02,71.7563172906653,72.01693305395996,71.54916247838412,71.72290802001953,35352000,2,1,49,12,2003
2003-12-03,71.93676106239845,72.22410735846657,71.5491767377823,71.60932159423828,39078600,3,2,49,12,2003
2003-12-04,71.6159969185469,71.98353463929767,71.46230303410033,71.9033432006836,36089500,4,3,49,12,2003
2003-12-05,71.58259011305984,72.03699808425182,71.24846675478096,71.40216064453125,28824400,5,4,49,12,2003
2003-12-08,71.32864719938223,71.9300702142136,71.28855403116594,71.88329315185547,32482900,8,0,50,12,2003
2003-12-09,72.10385089770732,72.12389749158078,71.19503458776444,71.32868194580078,43596100,9,1,50,12,2003
2003-12-10,71.34870109067747,71.48903739044187,70.80742287105286,71.32197570800781,36915400,10,2,50,12,2003
2003-12-11,71.28853980153636,72.23744864757481,71.28185590872864,72.12384796142578,45304000,11,3,50,12,2003
2003-12-12,72.15058996951703,72.30428384045152,71.76300569776681,72.26419067382812,34142200,12,4,50,12,2003
2003-12-15,72.9524903055422,72.99258857400807,71.82315686038719,71.9033432006836,38693400,15,0,51,12,2003
2003-12-16,71.95680434547491,72.50476643162452,71.84988242704684,72.2775650024414,32894200,16,1,51,12,2003
2003-12-17,72.21073058790051,72.5047607421875,72.03699013156482,72.5047607421875,23198800,17,2,51,12,2003
2003-12-18,72.53816768521767,73.32669884688549,72.43124578612934,73.32001495361328,29353100,18,3,51,12,2003
2003-12-19,73.38449904943451,73.43149715002794,72.90108708766851,73.11593627929688,41465100,19,4,51,12,2003
2003-12-22,73.04206666245119,73.62619018554688,73.03535118588933,73.62619018554688,27611300,22,0,52,12,2003
2003-12-23,73.50535903702989,73.8209148153907,73.43821449629723,73.67321014404297,24741200,23,1,52,12,2003
2003-12-24,73.53216732749128,73.77387318879296,73.47174342336899,73.59931182861328,8055800,24,2,52,12,2003
2003-12-26,73.65975350111572,73.90817489693565,73.60603993622371,73.65303802490234,8308400,26,4,52,12,2003
2003-12-29,73.92159366168255,74.7071352641197,73.70674454505684,74.63328552246094,22483700,29,0,1,12,2003
2003-12-30,74.586268973527,74.70712190016067,74.42513344548414,74.64669799804688,19559500,30,1,1,12,2003
2003-12-31,74.67359982057904,74.8750180715383,74.41846286465781,74.71388244628906,31501800,31,2,1,12,2003
2004-01-02,75.02271033491871,75.32484532438406,74.34459572265077,74.6802978515625,38072300,2,4,1,1,2004
2004-01-05,74.98913788234917,75.54639948382953,74.92199336339776,75.49269104003906,27959800,5,0,2,1,2004
2004-01-06,75.30468875202477,75.68738889651476,75.1972616337926,75.56653594970703,20472800,6,1,2,1,2004
2004-01-07,75.45911927103886,75.90895886545458,75.12341716373025,75.8216781616211,30170400,7,2,2,1,2004
2004-01-08,76.03649862596203,76.1439257185371,75.71422247064248,76.123779296875,36438400,8,3,2,1,2004
2004-01-09,75.754518229439,76.20435770191422,75.3785284879378,75.45909881591797,54084300,9,4,2,1,2004
2004-01-12,75.56656350204443,76.03654450965271,75.43899503323269,76.01640319824219,31564100,12,0,3,1,2004
2004-01-13,75.92911619432759,76.02311751682453,75.03615229348961,75.57327270507812,54239700,13,1,3,1,2004
2004-01-14,75.707576448364,76.31184155153242,75.64714737684211,76.20441436767578,30112800,14,2,3,1,2004
2004-01-15,76.25138547367456,76.58037214349903,75.58669665681049,76.39237976074219,38408700,15,3,3,1,2004
2004-01-16,76.56695819751424,76.74823513119689,76.29167993545241,76.69452667236328,31922700,16,4,3,1,2004
2004-01-20,76.89591915982214,76.97648950469667,76.4192228113976,76.67435455322266,29863000,20,1,4,1,2004
2004-01-21,76.62733987333768,77.41288647914449,76.35206688550257,77.27860260009766,30725000,21,2,4,1,2004
2004-01-22,77.30549976146992,77.46663537809957,76.9295149485311,77.07722473144531,29888500,22,3,4,1,2004
2004-01-23,77.21145830645577,77.4598796250731,76.5064820729562,76.8287582397461,44245300,23,4,4,1,2004
2004-01-26,76.80190542898228,77.8358682343495,76.79518995450934,77.79558563232422,30460600,26,0,5,1,2004
2004-01-27,77.71503774082106,78.21859090112876,76.97649413018463,76.99663543701172,35322800,27,1,5,1,2004
2004-01-28,77.19806485607857,77.39948306268825,75.82839953701905,76.11710357666016,52621300,28,2,5,1,2004
2004-01-29,76.24465692761821,76.43936475421593,75.57325274862218,76.19094848632812,60117100,29,3,5,1,2004
2004-01-30,76.21780014576947,76.35208405501311,75.92909614390489,76.19094848632812,30984400,30,4,5,1,2004
2004-02-02,76.33866122114912,76.99663964039745,75.94925064894902,76.51994323730469,38832400,2,0,6,2,2004
2004-02-03,76.36552297429003,76.63408571640335,76.16410475951123,76.39237976074219,25093500,3,1,6,2,2004
2004-02-04,75.99623202390192,76.3587908540493,75.72766935834014,75.76795196533203,39332600,4,2,6,2,2004
2004-02-05,75.98283225143571,76.23125371543664,75.72098495373069,75.98954772949219,37226800,5,3,6,2,2004
2004-02-06,76.15065579316519,77.01005226672814,76.00294606382023,76.84220123291016,37216000,6,4,6,2,2004
2004-02-09,76.9899366971554,77.12422064254018,76.73480488453743,76.86237335205078,24851300,9,0,7,2,2004
2004-02-10,76.72810894857048,77.30551725476347,76.71468311181694,77.11080932617188,27908100,10,1,7,2,2004
2004-02-11,77.1107568162219,78.14471970409033,76.6542018413502,77.92987060546875,42965700,11,2,7,2,2004
2004-02-12,77.86275259999171,78.06417080389556,77.60090534923111,77.64790344238281,27814700,12,3,7,2,2004
2004-02-13,77.76205299755749,78.01718481103595,77.04365053515436,77.29878234863281,44739900,13,4,7,2,2004
2004-02-17,77.78216018068065,78.17157576913455,77.72844662591325,77.99700927734375,23984300,17,1,8,2,2004
2004-02-18,78.01718642359293,78.28574919841053,77.44649372861107,77.65463256835938,28618000,18,2,8,2,2004
2004-02-19,78.10446473822272,78.1447473577173,77.25177839459252,77.36592102050781,51146200,19,3,8,2,2004
2004-02-20,77.53377473784471,77.58748319152981,76.75494325171223,77.13092803955078,46728800,20,4,8,2,2004
2004-02-23,77.35917557460415,77.3860323513325,76.65419927210253,76.93618774414062,36357000,23,0,9,2,2004
2004-02-24,76.72134006871853,77.20475181393809,75.88880046439958,76.80191040039062,43953000,24,1,9,2,2004
2004-02-25,76.84893594922492,77.25177750676623,76.75493975654557,77.12421417236328,31213600,25,2,9,2,2004
2004-02-26,76.94966181111083,77.40621702650276,76.76837974721782,77.17122650146484,29683000,26,3,9,2,2004
2004-02-27,77.3390495255952,77.70831875302353,76.96305969965135,77.22490692138672,39312000,27,4,9,2,2004
2004-03-01,77.5001833720985,78.11115850176002,77.37933041687651,77.99031066894531,33130800,1,0,10,3,2004
2004-03-02,77.84261305108753,78.53415863269487,77.36591663194467,77.53376770019531,38556400,2,1,10,3,2004
2004-03-03,77.37932420276817,77.7955965978604,77.15775961558651,77.67474365234375,31346200,3,2,10,3,2004
2004-03-04,77.69491326243154,77.95004507484798,77.56062931715282,77.87619018554688,21060000,4,3,10,3,2004
2004-03-05,77.4935137549612,78.52076192104562,77.3995175255424,78.1380615234375,55905600,5,4,10,3,2004
2004-03-08,78.11115964019604,78.29915711293147,77.15105658279306,77.18462371826172,39281600,8,0,11,3,2004
2004-03-09,77.27862734897683,77.35248222550342,76.70121929017313,76.87578582763672,39746100,9,1,11,3,2004
2004-03-10,77.0234975164736,77.05706465602431,75.57326185631192,75.5866928100586,67671800,10,2,11,3,2004
2004-03-11,75.46582653531681,76.04994486012954,74.59299910233186,74.60643005371094,89134800,11,3,11,3,2004
2004-03-12,75.01600021361659,75.67397351978002,74.91528855014847,75.5866928100586,54012200,12,4,11,3,2004
